,PY,ToIHT
25178,4376.0,96.0
25179,4184.0,93.0
25180,3983.0,102.0
25181,3910.0,90.0
25182,3958.0,100.0
25183,4051.0,82.0
25184,4017.0,89.0
25185,3842.0,87.0
25186,3664.0,84.0
25187,3461.0,83.0
25188,3354.0,88.0
25189,3271.0,87.0
25190,3326.0,85.0
25191,3250.0,74.0
25192,3074.0,70.0
25193,3087.0,73.0
25194,3055.0,82.0
25195,2991.0,75.0
25196,2938.0,71.0
25197,2949.0,73.0
25198,2831.0,69.0
25199,2769.0,70.0
25200,1.0,0.0
25201,1.0,0.0
25202,0.0,0.0
25203,1.0,0.0
25204,1.0,0.0
25205,2.0,0.0
25206,2.0,0.0
25207,3.0,0.0
25208,2.0,0.0
25209,5.0,0.0
25210,5.0,0.0
25211,5.0,0.0
25212,10.0,0.0
25213,14.0,0.0
25214,15.0,1.0
25215,25.0,0.0
25216,34.0,0.0
25217,42.0,0.0
25218,69.0,1.0
25219,93.0,8.0
25220,106.0,7.0
25221,154.0,5.0
25222,240.0,5.0
25223,323.0,16.0
25224,463.0,12.0
25225,629.0,24.0
25226,900.0,20.0
25227,1152.0,25.0
25228,1391.0,35.0
25229,1598.0,46.0
25230,1971.0,69.0
25231,2372.0,53.0
25232,2828.0,61.0
25233,3073.0,53.0
25234,3210.0,65.0
25235,3425.0,82.0
25236,3780.0,100.0
25237,4160.0,109.0
25238,4658.0,113.0
25239,5352.0,125.0
25240,5874.0,143.0
25241,6213.0,146.0
25242,6708.0,144.0
25243,7415.0,159.0
25244,7991.0,170.0
25245,8194.0,149.0
25246,8256.0,178.0
25247,7963.0,152.0
25248,7569.0,169.0
25249,7281.0,161.0
25250,7121.0,151.0
25251,7132.0,153.0
25252,7168.0,155.0
25253,6981.0,168.0
25254,6694.0,141.0
25255,6404.0,156.0
25256,6098.0,139.0
25257,6059.0,141.0
25258,6132.0,145.0
25259,6152.0,137.0
25260,6053.0,129.0
25261,5887.0,130.0
25262,5669.0,141.0
25263,5524.0,138.0
25264,5581.0,132.0
25265,5555.0,116.0
25266,5658.0,114.0
25267,5532.0,114.0
25268,5398.0,112.0
25269,5109.0,116.0
25270,4880.0,140.0
25271,4843.0,111.0
25272,4769.0,115.0
25273,4767.0,104.0
25274,4733.0,102.0
25275,4672.0,92.0
25276,4431.0,106.0
25277,4227.0,114.0
25278,4113.0,92.0
25279,4152.0,98.0
25280,4039.0,95.0
25281,4095.0,85.0
25282,3975.0,91.0
25283,3755.0,70.0
25284,3643.0,90.0
25285,3601.0,83.0
25286,3545.0,85.0
25287,3423.0,73.0
25288,3481.0,79.0
25289,3378.0,69.0
25290,3220.0,55.0
25291,3088.0,59.0
25292,3036.0,81.0
25293,2936.0,65.0
25294,2887.0,73.0
25295,2916.0,62.0
25296,2826.0,66.0
25297,2672.0,49.0
25298,2569.0,55.0
25299,2410.0,48.0
25300,2347.0,59.0
25301,2286.0,48.0
25302,2289.0,45.0
25303,2235.0,41.0
25304,2202.0,39.0
25305,2073.0,44.0
25306,2011.0,49.0
25307,2014.0,52.0
25308,2008.0,43.0
25309,1959.0,45.0
25310,1941.0,51.0
25311,1809.0,30.0
25312,1.0,0.0
25313,0.0,0.0
25314,0.0,0.0
25315,0.0,0.0
25316,1.0,0.0
25317,2.0,0.0
25318,3.0,0.0
25319,2.0,1.0
25320,1.0,0.0
25321,3.0,0.0
25322,11.0,0.0
25323,8.0,2.0
25324,16.0,1.0
25325,24.0,1.0
25326,27.0,0.0
25327,29.0,0.0
25328,62.0,4.0
25329,74.0,1.0
25330,107.0,5.0
25331,140.0,1.0
25332,159.0,11.0
25333,222.0,6.0
25334,295.0,10.0
25335,413.0,15.0
25336,595.0,21.0
25337,834.0,19.0
25338,1084.0,26.0
25339,1350.0,35.0
25340,1575.0,49.0
25341,1922.0,48.0
25342,2322.0,54.0
25343,2915.0,65.0
25344,3310.0,87.0
25345,3577.0,78.0
25346,3808.0,82.0
25347,4008.0,96.0
25348,4481.0,99.0
25349,4863.0,102.0
25350,5550.0,114.0
25351,6198.0,151.0
25352,6694.0,161.0
25353,7168.0,155.0
25354,7668.0,149.0
25355,8626.0,175.0
25356,9310.0,203.0
25357,9433.0,184.0
25358,9466.0,220.0
25359,9337.0,198.0
25360,8836.0,189.0
25361,8593.0,186.0
25362,8453.0,179.0
25363,8400.0,196.0
25364,8489.0,177.0
25365,8240.0,166.0
25366,7891.0,186.0
25367,7654.0,172.0
25368,7434.0,165.0
25369,7388.0,148.0
25370,7461.0,156.0
25371,7474.0,148.0
25372,7386.0,152.0
25373,7328.0,166.0
25374,7119.0,181.0
25375,6934.0,162.0
25376,6906.0,153.0
25377,6898.0,143.0
25378,6954.0,164.0
25379,6999.0,163.0
25380,6955.0,174.0
25381,6653.0,180.0
25382,6493.0,153.0
25383,6270.0,145.0
25384,6254.0,140.0
25385,6180.0,152.0
25386,6112.0,135.0
25387,5911.0,128.0
25388,5654.0,132.0
25389,5410.0,109.0
25390,5320.0,118.0
25391,5186.0,130.0
25392,5188.0,124.0
25393,5245.0,121.0
25394,5115.0,122.0
25395,4919.0,115.0
25396,4713.0,105.0
25397,4695.0,112.0
25398,4577.0,114.0
25399,4521.0,119.0
25400,4434.0,103.0
25401,4432.0,94.0
25402,4233.0,99.0
25403,4053.0,84.0
25404,4017.0,99.0
25405,3976.0,100.0
25406,3914.0,116.0
25407,3907.0,81.0
25408,3805.0,86.0
25409,3711.0,68.0
25410,3458.0,57.0
25411,3348.0,69.0
25412,3282.0,69.0
25413,3132.0,71.0
25414,3108.0,100.0
25415,3055.0,61.0
25416,2994.0,63.0
25417,2882.0,63.0
25418,2870.0,62.0
25419,2796.0,60.0
25420,2785.0,65.0
25421,2658.0,60.0
25422,2647.0,49.0
25423,2563.0,60.0
25424,1.0,0.0
25425,1.0,0.0
25426,0.0,0.0
25427,0.0,0.0
25428,1.0,0.0
25429,2.0,0.0
25430,1.0,0.0
25431,1.0,0.0
25432,0.0,0.0
25433,1.0,0.0
25434,2.0,1.0
25435,4.0,0.0
25436,11.0,0.0
25437,13.0,1.0
25438,13.0,0.0
25439,15.0,1.0
25440,29.0,0.0
25441,47.0,1.0
25442,68.0,4.0
25443,80.0,1.0
25444,86.0,4.0
25445,139.0,2.0
25446,186.0,9.0
25447,273.0,12.0
25448,416.0,13.0
25449,644.0,28.0
25450,831.0,24.0
25451,1063.0,33.0
25452,1278.0,47.0
25453,1625.0,44.0
25454,1976.0,52.0
25455,2512.0,49.0
25456,2902.0,56.0
25457,3090.0,68.0
25458,3167.0,75.0
25459,3393.0,100.0
25460,3787.0,94.0
25461,4190.0,110.0
25462,4795.0,97.0
25463,5491.0,111.0
25464,5959.0,147.0
25465,6337.0,157.0
25466,6835.0,167.0
25467,7810.0,170.0
25468,8445.0,181.0
25469,8414.0,151.0
25470,8321.0,145.0
25471,7964.0,142.0
25472,7601.0,177.0
25473,7206.0,163.0
25474,7091.0,139.0
25475,7026.0,148.0
25476,7035.0,161.0
25477,6886.0,153.0
25478,6592.0,145.0
25479,6231.0,145.0
25480,6027.0,140.0
25481,5905.0,137.0
25482,5864.0,142.0
25483,5884.0,138.0
25484,5871.0,121.0
25485,5734.0,128.0
25486,5471.0,131.0
25487,5219.0,119.0
25488,5133.0,105.0
25489,5128.0,98.0
25490,5077.0,125.0
25491,5144.0,111.0
25492,5042.0,107.0
25493,4830.0,112.0
25494,4555.0,102.0
25495,4345.0,103.0
25496,4257.0,111.0
25497,4203.0,95.0
25498,4119.0,87.0
25499,4035.0,95.0
25500,3886.0,63.0
25501,3687.0,82.0
25502,3585.0,95.0
25503,3566.0,70.0
25504,3518.0,77.0
25505,3548.0,84.0
25506,3481.0,65.0
25507,3302.0,64.0
25508,3095.0,83.0
25509,3014.0,66.0
25510,2968.0,65.0
25511,3031.0,83.0
25512,2962.0,68.0
25513,2856.0,56.0
25514,2677.0,76.0
25515,2524.0,53.0
25516,2443.0,57.0
25517,2313.0,65.0
25518,2390.0,58.0
25519,2372.0,54.0
25520,2255.0,35.0
25521,2106.0,37.0
25522,2018.0,43.0
25523,1954.0,49.0
25524,1894.0,35.0
25525,1849.0,56.0
25526,1873.0,37.0
25527,1854.0,42.0
25528,1772.0,34.0
25529,1665.0,52.0
25530,1584.0,42.0
25531,1509.0,40.0
25532,1544.0,40.0
25533,1517.0,30.0
25534,1522.0,39.0
25535,1347.0,26.0
25536,1.0,0.0
25537,2.0,0.0
25538,0.0,0.0
25539,0.0,0.0
25540,1.0,0.0
25541,2.0,0.0
25542,2.0,0.0
25543,3.0,0.0
25544,6.0,0.0
25545,5.0,1.0
25546,11.0,0.0
25547,17.0,0.0
25548,18.0,0.0
25549,19.0,0.0
25550,24.0,1.0
25551,27.0,1.0
25552,44.0,2.0
25553,54.0,2.0
25554,73.0,3.0
25555,111.0,4.0
25556,134.0,5.0
25557,184.0,8.0
25558,251.0,7.0
25559,363.0,7.0
25560,492.0,9.0
25561,708.0,14.0
25562,922.0,19.0
25563,1190.0,25.0
25564,1417.0,33.0
25565,1664.0,29.0
25566,2026.0,54.0
25567,2475.0,66.0
25568,2835.0,45.0
25569,3060.0,63.0
25570,3234.0,65.0
25571,3433.0,77.0
25572,3807.0,107.0
25573,4220.0,89.0
25574,4739.0,122.0
25575,5398.0,123.0
25576,5817.0,128.0
25577,6326.0,125.0
25578,6764.0,134.0
25579,7602.0,158.0
25580,8295.0,148.0
25581,8512.0,163.0
25582,8520.0,157.0
25583,8423.0,169.0
25584,8236.0,176.0
25585,7977.0,169.0
25586,7860.0,178.0
25587,7961.0,156.0
25588,7934.0,200.0
25589,8029.0,181.0
25590,7768.0,181.0
25591,7491.0,178.0
25592,7248.0,190.0
25593,7076.0,173.0
25594,7068.0,158.0
25595,7270.0,154.0
25596,7349.0,138.0
25597,7315.0,181.0
25598,7089.0,176.0
25599,7027.0,142.0
25600,7080.0,157.0
25601,7178.0,176.0
25602,7231.0,145.0
25603,7243.0,145.0
25604,7213.0,153.0
25605,6958.0,150.0
25606,6742.0,157.0
25607,6666.0,177.0
25608,6581.0,132.0
25609,6566.0,118.0
25610,6486.0,133.0
25611,6422.0,147.0
25612,6181.0,138.0
25613,6056.0,131.0
25614,5983.0,143.0
25615,6021.0,145.0
25616,5988.0,152.0
25617,5980.0,126.0
25618,5965.0,132.0
25619,5802.0,128.0
25620,5667.0,125.0
25621,5506.0,129.0
25622,5501.0,129.0
25623,5467.0,130.0
25624,5483.0,116.0
25625,5310.0,127.0
25626,5131.0,120.0
25627,5017.0,112.0
25628,4957.0,103.0
25629,4893.0,102.0
25630,4850.0,120.0
25631,4881.0,107.0
25632,4751.0,110.0
25633,4621.0,85.0
25634,4404.0,124.0
25635,4220.0,110.0
25636,4211.0,117.0
25637,4310.0,85.0
25638,4254.0,111.0
25639,4228.0,98.0
25640,3992.0,84.0
25641,3879.0,111.0
25642,3818.0,88.0
25643,3813.0,84.0
25644,3893.0,77.0
25645,3841.0,85.0
25646,3797.0,78.0
25647,3707.0,92.0
25648,0.0,0.0
25649,1.0,0.0
25650,2.0,0.0
25651,4.0,0.0
25652,5.0,0.0
25653,6.0,0.0
25654,6.0,0.0
25655,9.0,0.0
25656,9.0,0.0
25657,14.0,2.0
25658,18.0,1.0
25659,25.0,0.0
25660,38.0,1.0
25661,39.0,1.0
25662,49.0,3.0
25663,77.0,2.0
25664,125.0,4.0
25665,174.0,3.0
25666,207.0,9.0
25667,274.0,9.0
25668,333.0,8.0
25669,434.0,15.0
25670,578.0,17.0
25671,826.0,21.0
25672,1101.0,38.0
25673,1502.0,43.0
25674,1938.0,59.0
25675,2389.0,63.0
25676,2856.0,83.0
25677,3437.0,91.0
25678,4119.0,85.0
25679,4846.0,92.0
25680,5446.0,115.0
25681,5715.0,125.0
25682,5958.0,152.0
25683,6193.0,141.0
25684,6747.0,149.0
25685,7245.0,195.0
25686,7884.0,186.0
25687,8813.0,188.0
25688,9575.0,238.0
25689,9918.0,213.0
25690,10549.0,221.0
25691,11427.0,262.0
25692,12091.0,206.0
25693,12100.0,261.0
25694,12076.0,223.0
25695,11571.0,228.0
25696,10669.0,231.0
25697,10063.0,244.0
25698,9823.0,213.0
25699,9526.0,213.0
25700,9404.0,212.0
25701,9013.0,171.0
25702,8458.0,189.0
25703,7969.0,175.0
25704,7444.0,189.0
25705,7263.0,164.0
25706,7241.0,151.0
25707,7155.0,146.0
25708,7100.0,162.0
25709,6843.0,141.0
25710,6432.0,156.0
25711,6127.0,147.0
25712,5997.0,136.0
25713,5822.0,124.0
25714,5743.0,125.0
25715,5637.0,116.0
25716,5415.0,113.0
25717,5159.0,111.0
25718,4760.0,117.0
25719,4637.0,117.0
25720,4499.0,102.0
25721,4358.0,120.0
25722,4248.0,93.0
25723,4097.0,101.0
25724,3898.0,86.0
25725,3668.0,93.0
25726,3617.0,92.0
25727,3439.0,84.0
25728,3313.0,90.0
25729,3180.0,71.0
25730,3075.0,70.0
25731,2901.0,78.0
25732,2775.0,73.0
25733,2626.0,66.0
25734,2505.0,64.0
25735,2559.0,60.0
25736,2473.0,70.0
25737,2404.0,54.0
25738,2261.0,46.0
25739,2126.0,54.0
25740,2034.0,49.0
25741,1900.0,53.0
25742,1870.0,42.0
25743,1839.0,46.0
25744,1751.0,39.0
25745,1664.0,36.0
25746,1515.0,34.0
25747,1416.0,32.0
25748,1345.0,35.0
25749,1337.0,31.0
25750,1296.0,29.0
25751,1252.0,23.0
25752,1131.0,28.0
25753,1029.0,21.0
25754,1035.0,24.0
25755,974.0,30.0
25756,945.0,15.0
25757,962.0,28.0
25758,897.0,25.0
25759,873.0,19.0
25760,1.0,0.0
25761,1.0,0.0
25762,1.0,0.0
25763,0.0,0.0
25764,1.0,0.0
25765,2.0,1.0
25766,1.0,0.0
25767,3.0,0.0
25768,5.0,0.0
25769,6.0,1.0
25770,12.0,0.0
25771,17.0,0.0
25772,25.0,0.0
25773,34.0,0.0
25774,43.0,0.0
25775,50.0,5.0
25776,70.0,1.0
25777,74.0,1.0
25778,118.0,1.0
25779,164.0,4.0
25780,202.0,5.0
25781,268.0,11.0
25782,376.0,13.0
25783,535.0,17.0
25784,754.0,28.0
25785,1062.0,30.0
25786,1367.0,30.0
25787,1692.0,54.0
25788,2037.0,51.0
25789,2473.0,72.0
25790,3043.0,73.0
25791,3697.0,76.0
25792,4189.0,81.0
25793,4483.0,95.0
25794,4674.0,95.0
25795,4872.0,125.0
25796,5383.0,126.0
25797,5853.0,116.0
25798,6465.0,159.0
25799,7187.0,158.0
25800,7726.0,181.0
25801,8155.0,194.0
25802,8620.0,174.0
25803,9571.0,212.0
25804,10267.0,177.0
25805,10374.0,192.0
25806,10170.0,174.0
25807,9842.0,175.0
25808,9139.0,213.0
25809,8696.0,185.0
25810,8350.0,178.0
25811,8154.0,192.0
25812,7939.0,170.0
25813,7670.0,156.0
25814,7356.0,164.0
25815,6873.0,149.0
25816,6677.0,179.0
25817,6551.0,168.0
25818,6496.0,164.0
25819,6475.0,138.0
25820,6496.0,147.0
25821,6266.0,139.0
25822,5938.0,143.0
25823,5642.0,122.0
25824,5554.0,140.0
25825,5471.0,132.0
25826,5387.0,139.0
25827,5351.0,99.0
25828,5162.0,131.0
25829,4799.0,101.0
25830,4517.0,103.0
25831,4404.0,109.0
25832,4319.0,107.0
25833,4258.0,108.0
25834,4185.0,87.0
25835,4057.0,92.0
25836,3871.0,83.0
25837,3602.0,108.0
25838,3494.0,86.0
25839,3401.0,73.0
25840,3306.0,81.0
25841,3221.0,82.0
25842,3105.0,67.0
25843,2939.0,71.0
25844,2805.0,61.0
25845,2757.0,68.0
25846,2704.0,66.0
25847,2671.0,74.0
25848,2649.0,66.0
25849,2538.0,60.0
25850,2375.0,45.0
25851,2296.0,57.0
25852,2289.0,60.0
25853,2181.0,60.0
25854,2186.0,48.0
25855,2174.0,44.0
25856,2078.0,54.0
25857,1916.0,40.0
25858,1748.0,46.0
25859,1711.0,48.0
25860,1641.0,46.0
25861,1630.0,44.0
25862,1648.0,34.0
25863,1577.0,33.0
25864,1421.0,31.0
25865,1366.0,28.0
25866,1385.0,32.0
25867,1307.0,42.0
25868,1290.0,31.0
25869,1329.0,25.0
25870,1256.0,31.0
25871,1150.0,29.0
25872,1.0,0.0
25873,1.0,0.0
25874,1.0,0.0
25875,1.0,0.0
25876,1.0,0.0
25877,2.0,0.0
25878,1.0,0.0
25879,1.0,0.0
25880,1.0,0.0
25881,3.0,0.0
25882,7.0,0.0
25883,8.0,3.0
25884,13.0,0.0
25885,13.0,1.0
25886,13.0,2.0
25887,17.0,4.0
25888,30.0,2.0
25889,51.0,0.0
25890,79.0,1.0
25891,115.0,6.0
25892,131.0,2.0
25893,177.0,8.0
25894,265.0,9.0
25895,374.0,12.0
25896,521.0,11.0
25897,713.0,23.0
25898,974.0,25.0
25899,1228.0,35.0
25900,1558.0,49.0
25901,1845.0,53.0
25902,2248.0,60.0
25903,2773.0,68.0
25904,3205.0,65.0
25905,3556.0,78.0
25906,3784.0,83.0
25907,4001.0,106.0
25908,4519.0,112.0
25909,5013.0,135.0
25910,5526.0,141.0
25911,6240.0,141.0
25912,7007.0,149.0
25913,7493.0,172.0
25914,8015.0,196.0
25915,9007.0,196.0
25916,9687.0,202.0
25917,9840.0,186.0
25918,9995.0,197.0
25919,9835.0,194.0
25920,9393.0,204.0
25921,9184.0,219.0
25922,9015.0,194.0
25923,8860.0,212.0
25924,9057.0,197.0
25925,8933.0,208.0
25926,8556.0,196.0
25927,8157.0,165.0
25928,8033.0,184.0
25929,7847.0,209.0
25930,7932.0,167.0
25931,8026.0,183.0
25932,8111.0,182.0
25933,8049.0,171.0
25934,7792.0,158.0
25935,7594.0,177.0
25936,7526.0,178.0
25937,7604.0,175.0
25938,7594.0,154.0
25939,7602.0,160.0
25940,7515.0,166.0
25941,7157.0,170.0
25942,6928.0,166.0
25943,6770.0,172.0
25944,6648.0,147.0
25945,6738.0,136.0
25946,6874.0,159.0
25947,6623.0,166.0
25948,6421.0,131.0
25949,6249.0,160.0
25950,6073.0,140.0
25951,5998.0,134.0
25952,5968.0,133.0
25953,5963.0,130.0
25954,5822.0,119.0
25955,5627.0,127.0
25956,5399.0,130.0
25957,5214.0,132.0
25958,5207.0,115.0
25959,5077.0,108.0
25960,4956.0,117.0
25961,4920.0,127.0
25962,4753.0,112.0
25963,4593.0,94.0
25964,4516.0,114.0
25965,4399.0,106.0
25966,4415.0,106.0
25967,4455.0,116.0
25968,4296.0,97.0
25969,4142.0,90.0
25970,3832.0,102.0
25971,3658.0,78.0
25972,3695.0,74.0
25973,3776.0,81.0
25974,3633.0,83.0
25975,3590.0,71.0
25976,3422.0,91.0
25977,3338.0,75.0
25978,3236.0,70.0
25979,3202.0,80.0
25980,3226.0,84.0
25981,3191.0,77.0
25982,3153.0,64.0
25983,3094.0,64.0
25984,1.0,0.0
25985,1.0,0.0
25986,3.0,0.0
25987,2.0,0.0
25988,4.0,0.0
25989,6.0,0.0
25990,7.0,1.0
25991,9.0,1.0
25992,10.0,0.0
25993,15.0,1.0
25994,25.0,2.0
25995,22.0,0.0
25996,38.0,1.0
25997,51.0,1.0
25998,59.0,1.0
25999,70.0,4.0
26000,99.0,2.0
26001,154.0,3.0
26002,192.0,5.0
26003,252.0,5.0
26004,318.0,6.0
26005,419.0,21.0
26006,587.0,20.0
26007,806.0,29.0
26008,1112.0,36.0
26009,1562.0,38.0
26010,2023.0,55.0
26011,2470.0,81.0
26012,2965.0,72.0
26013,3485.0,70.0
26014,4141.0,86.0
26015,5050.0,115.0
26016,5694.0,103.0
26017,5949.0,158.0
26018,6034.0,140.0
26019,6356.0,157.0
26020,7038.0,181.0
26021,7660.0,195.0
26022,8353.0,180.0
26023,9146.0,228.0
26024,9747.0,217.0
26025,10132.0,204.0
26026,10693.0,225.0
26027,11733.0,267.0
26028,12438.0,249.0
26029,12328.0,219.0
26030,12094.0,225.0
26031,11379.0,230.0
26032,10664.0,221.0
26033,9928.0,219.0
26034,9484.0,229.0
26035,9132.0,222.0
26036,8924.0,205.0
26037,8678.0,200.0
26038,8336.0,172.0
26039,7748.0,197.0
26040,7329.0,186.0
26041,7100.0,181.0
26042,6911.0,157.0
26043,6814.0,134.0
26044,6775.0,144.0
26045,6534.0,142.0
26046,6198.0,130.0
26047,5813.0,151.0
26048,5664.0,142.0
26049,5573.0,146.0
26050,5405.0,117.0
26051,5335.0,135.0
26052,5148.0,128.0
26053,4845.0,115.0
26054,4528.0,113.0
26055,4292.0,96.0
26056,4232.0,104.0
26057,4122.0,93.0
26058,4012.0,82.0
26059,3932.0,79.0
26060,3724.0,78.0
26061,3482.0,87.0
26062,3346.0,89.0
26063,3179.0,70.0
26064,3097.0,64.0
26065,3029.0,82.0
26066,2953.0,78.0
26067,2769.0,69.0
26068,2636.0,66.0
26069,2491.0,65.0
26070,2464.0,61.0
26071,2372.0,51.0
26072,2321.0,57.0
26073,2216.0,46.0
26074,2124.0,54.0
26075,1986.0,43.0
26076,1853.0,49.0
26077,1832.0,37.0
26078,1806.0,40.0
26079,1767.0,49.0
26080,1641.0,46.0
26081,1579.0,38.0
26082,1480.0,35.0
26083,1330.0,27.0
26084,1342.0,38.0
26085,1245.0,23.0
26086,1217.0,34.0
26087,1192.0,21.0
26088,1042.0,29.0
26089,1002.0,24.0
26090,950.0,28.0
26091,963.0,26.0
26092,939.0,33.0
26093,919.0,17.0
26094,910.0,8.0
26095,870.0,10.0
26096,1.0,0.0
26097,0.0,0.0
26098,1.0,0.0
26099,2.0,0.0
26100,3.0,0.0
26101,4.0,0.0
26102,5.0,0.0
26103,7.0,0.0
26104,4.0,0.0
26105,5.0,0.0
26106,8.0,1.0
26107,15.0,0.0
26108,28.0,1.0
26109,29.0,1.0
26110,47.0,3.0
26111,61.0,0.0
26112,71.0,3.0
26113,107.0,3.0
26114,155.0,3.0
26115,200.0,6.0
26116,253.0,12.0
26117,326.0,12.0
26118,492.0,19.0
26119,688.0,22.0
26120,914.0,35.0
26121,1362.0,31.0
26122,1757.0,39.0
26123,2176.0,49.0
26124,2636.0,68.0
26125,3185.0,83.0
26126,3965.0,105.0
26127,4758.0,89.0
26128,5479.0,121.0
26129,5608.0,120.0
26130,5887.0,136.0
26131,6229.0,163.0
26132,6740.0,151.0
26133,7449.0,195.0
26134,8296.0,207.0
26135,9163.0,205.0
26136,10006.0,220.0
26137,10408.0,243.0
26138,11117.0,246.0
26139,12309.0,266.0
26140,12981.0,243.0
26141,12955.0,283.0
26142,12506.0,262.0
26143,12018.0,250.0
26144,11117.0,218.0
26145,10456.0,255.0
26146,10142.0,206.0
26147,9828.0,211.0
26148,9802.0,185.0
26149,9412.0,216.0
26150,9028.0,192.0
26151,8303.0,196.0
26152,7882.0,202.0
26153,7696.0,187.0
26154,7645.0,176.0
26155,7604.0,170.0
26156,7573.0,180.0
26157,7408.0,177.0
26158,6953.0,168.0
26159,6612.0,129.0
26160,6356.0,154.0
26161,6334.0,143.0
26162,6266.0,143.0
26163,6148.0,145.0
26164,5955.0,124.0
26165,5537.0,135.0
26166,5194.0,122.0
26167,5063.0,141.0
26168,4980.0,106.0
26169,4839.0,102.0
26170,4676.0,105.0
26171,4487.0,101.0
26172,4162.0,94.0
26173,3959.0,91.0
26174,3803.0,104.0
26175,3711.0,87.0
26176,3596.0,99.0
26177,3451.0,96.0
26178,3340.0,78.0
26179,3107.0,91.0
26180,2957.0,66.0
26181,2876.0,62.0
26182,2800.0,83.0
26183,2737.0,65.0
26184,2690.0,64.0
26185,2585.0,57.0
26186,2486.0,59.0
26187,2338.0,58.0
26188,2239.0,46.0
26189,2152.0,49.0
26190,2162.0,48.0
26191,2144.0,42.0
26192,2043.0,37.0
26193,1822.0,50.0
26194,1676.0,48.0
26195,1535.0,37.0
26196,1488.0,42.0
26197,1475.0,37.0
26198,1452.0,35.0
26199,1422.0,35.0
26200,1335.0,34.0
26201,1269.0,26.0
26202,1221.0,22.0
26203,1176.0,31.0
26204,1142.0,26.0
26205,1087.0,28.0
26206,1056.0,17.0
26207,1007.0,17.0
26208,1.0,0.0
26209,0.0,0.0
26210,2.0,0.0
26211,0.0,0.0
26212,1.0,0.0
26213,1.0,0.0
26214,3.0,0.0
26215,5.0,0.0
26216,9.0,0.0
26217,13.0,0.0
26218,19.0,0.0
26219,15.0,0.0
26220,22.0,0.0
26221,35.0,2.0
26222,43.0,2.0
26223,57.0,2.0
26224,91.0,1.0
26225,117.0,1.0
26226,167.0,5.0
26227,215.0,9.0
26228,270.0,8.0
26229,323.0,12.0
26230,447.0,14.0
26231,621.0,26.0
26232,883.0,24.0
26233,1220.0,35.0
26234,1578.0,41.0
26235,2002.0,52.0
26236,2357.0,53.0
26237,2838.0,63.0
26238,3388.0,85.0
26239,4023.0,85.0
26240,4596.0,95.0
26241,4860.0,88.0
26242,5068.0,128.0
26243,5414.0,147.0
26244,5982.0,156.0
26245,6535.0,138.0
26246,7212.0,167.0
26247,8054.0,181.0
26248,8621.0,204.0
26249,9088.0,206.0
26250,9777.0,209.0
26251,10580.0,206.0
26252,11390.0,223.0
26253,11391.0,213.0
26254,11220.0,202.0
26255,10889.0,212.0
26256,10321.0,200.0
26257,9696.0,206.0
26258,9433.0,210.0
26259,9156.0,211.0
26260,9080.0,212.0
26261,8840.0,208.0
26262,8515.0,216.0
26263,7980.0,161.0
26264,7573.0,189.0
26265,7434.0,181.0
26266,7366.0,149.0
26267,7374.0,154.0
26268,7359.0,161.0
26269,7127.0,158.0
26270,6763.0,161.0
26271,6569.0,129.0
26272,6436.0,155.0
26273,6214.0,149.0
26274,6170.0,151.0
26275,6092.0,143.0
26276,5983.0,133.0
26277,5648.0,128.0
26278,5280.0,105.0
26279,5075.0,123.0
26280,4887.0,111.0
26281,4904.0,105.0
26282,4780.0,139.0
26283,4606.0,97.0
26284,4374.0,107.0
26285,4190.0,94.0
26286,4018.0,85.0
26287,3966.0,89.0
26288,3908.0,76.0
26289,3885.0,104.0
26290,3687.0,94.0
26291,3491.0,85.0
26292,3247.0,91.0
26293,3233.0,75.0
26294,3119.0,64.0
26295,3027.0,85.0
26296,2973.0,73.0
26297,2889.0,71.0
26298,2758.0,55.0
26299,2552.0,57.0
26300,2509.0,47.0
26301,2446.0,57.0
26302,2367.0,58.0
26303,2398.0,59.0
26304,2274.0,57.0
26305,2071.0,37.0
26306,1957.0,57.0
26307,1869.0,51.0
26308,1833.0,34.0
26309,1791.0,40.0
26310,1715.0,48.0
26311,1679.0,48.0
26312,1580.0,46.0
26313,1511.0,33.0
26314,1453.0,32.0
26315,1396.0,49.0
26316,1368.0,28.0
26317,1365.0,30.0
26318,1341.0,30.0
26319,1269.0,34.0
26320,0.0,0.0
26321,1.0,0.0
26322,1.0,0.0
26323,0.0,0.0
26324,1.0,0.0
26325,1.0,0.0
26326,3.0,0.0
26327,9.0,0.0
26328,11.0,0.0
26329,14.0,0.0
26330,16.0,0.0
26331,25.0,0.0
26332,21.0,3.0
26333,28.0,3.0
26334,42.0,1.0
26335,50.0,1.0
26336,88.0,5.0
26337,124.0,5.0
26338,169.0,3.0
26339,221.0,5.0
26340,262.0,11.0
26341,358.0,13.0
26342,497.0,23.0
26343,694.0,20.0
26344,976.0,26.0
26345,1373.0,29.0
26346,1752.0,42.0
26347,2120.0,57.0
26348,2586.0,61.0
26349,3202.0,92.0
26350,3800.0,90.0
26351,4644.0,119.0
26352,5251.0,112.0
26353,5414.0,107.0
26354,5584.0,129.0
26355,5809.0,128.0
26356,6273.0,163.0
26357,6989.0,146.0
26358,7712.0,189.0
26359,8685.0,200.0
26360,9387.0,240.0
26361,9828.0,217.0
26362,10468.0,254.0
26363,11512.0,225.0
26364,12300.0,246.0
26365,12418.0,251.0
26366,12203.0,226.0
26367,11597.0,223.0
