,date,hospitalized,SMA7,SMA_ratio7,SMA8,SMA_ratio8,SMA9,SMA_ratio9,SMA10,SMA_ratio10,SMA11,SMA_ratio11,SMA12,SMA_ratio12,SMA13,SMA_ratio13,SMA14,SMA_ratio14,SMA15,SMA_ratio15,SMA16,SMA_ratio16,SMA17,SMA_ratio17,SMA18,SMA_ratio18,SMA19,SMA_ratio19
155,2020-11-15,232.0,1522.0,0.5686789926490915,1717.0,0.6415386533367214,1904.0,0.7114091997397307,2080.0,0.7771697140013866,2246.0,0.8391938354072664,2403.0,0.897855203242948,2557.0,0.9553956532218968,2706.0,1.0110679067729578,2842.0,1.0618828496115098,2974.0,1.1112032353077517,3099.0,1.1579081460049505,3221.0,1.2034921388454163,3337.0,1.2468342959724168
156,2020-11-16,238.0,1559.0,0.5520697456166687,1760.0,0.6232474357186253,1955.0,0.6923004186533593,2142.0,0.7585204586984632,2318.0,0.8208452022703258,2484.0,0.8796287672301506,2641.0,0.9352252714391416,2795.0,0.9897594220645214,2944.0,1.0425229833838823,3080.0,1.0906830125075941,3212.0,1.1374265701864912,3337.0,1.1816913028369616,3459.0,1.224893681903821
157,2020-11-17,239.0,1590.0,0.5573151499040215,1798.0,0.6302217858663086,1999.0,0.7006748331183265,2194.0,0.7690248043329706,2381.0,0.8345706741644499,2557.0,0.8962609045940775,2723.0,0.9544460082947489,2880.0,1.0094764979393598,3034.0,1.063455449565284,3183.0,1.11568183782673,3319.0,1.163351561340533,3451.0,1.2096192341627536,3576.0,1.253433318274705
158,2020-11-18,235.0,1605.0,0.5541881402711448,1825.0,0.6301516236727971,2033.0,0.7019716443434502,2234.0,0.7713746450876869,2429.0,0.8387059144664242,2616.0,0.9032748753578286,2792.0,0.9640456620791504,2958.0,1.0213635631913063,3115.0,1.0755738672552126,3269.0,1.1287483056363692,3418.0,1.1801963012129428,3554.0,1.2271555454976004,3686.0,1.2727336355385919
159,2020-11-19,227.0,1610.0,0.5483253559918011,1832.0,0.6239329516627202,2052.0,0.6988593978230906,2260.0,0.7696989469201679,2461.0,0.8381544727303245,2656.0,0.9045665500088346,2843.0,0.9682540292451494,3019.0,1.0281951861734455,3185.0,1.0847305955489979,3342.0,1.1382008321270802,3496.0,1.1906493444393396,3645.0,1.2413949829752267,3781.0,1.2877131496925465
160,2020-11-20,230.0,1624.0,0.5470277367859159,1840.0,0.6197851204963579,2062.0,0.6945635426432011,2282.0,0.7686682853112439,2490.0,0.8387309511064843,2691.0,0.9064357387259234,2886.0,0.9721194879089614,3073.0,1.0351085191767977,3249.0,1.094392313311232,3415.0,1.1503077100516643,3572.0,1.203191549137495,3726.0,1.2550648690051247,3875.0,1.3052539901757538
161,2020-11-21,228.0,1629.0,0.5578886100605682,1852.0,0.634260101799983,2068.0,0.7082342821395059,2290.0,0.7842633008217932,2510.0,0.8596073733898257,2718.0,0.9308417692723293,2919.0,0.9996788537549408,3114.0,1.0664610998947879,3301.0,1.1305035615776156,3477.0,1.1907788196320415,3643.0,1.2476293471151934,3800.0,1.3013976170841983,3954.0,1.3541384678818211
162,2020-11-22,224.0,1621.0,0.5440041789232852,1853.0,0.6218628892935518,2076.0,0.6967012186580753,2292.0,0.7691903627959097,2514.0,0.8436930942709062,2734.0,0.9175246299668487,2942.0,0.987328990988467,3143.0,1.0547841667833964,3338.0,1.1202257552411634,3525.0,1.1829825605827147,3701.0,1.2420477891394686,3867.0,1.2977570388009525,4024.0,1.3504459074566932
163,2020-11-23,216.0,1599.0,0.5375634009621651,1837.0,0.6175759647076281,2069.0,0.6955714049973232,2292.0,0.7705411601033662,2508.0,0.8431576045110133,2730.0,0.9177911723744283,2950.0,0.9917523657525874,3158.0,1.0616793122192105,3359.0,1.1292529479874376,3554.0,1.1948094602998969,3741.0,1.257676474671332,3917.0,1.3168454293738592,4083.0,1.3726525116501065
164,2020-11-24,207.0,1567.0,0.524351226809527,1806.0,0.6043256640829647,2044.0,0.6839654802799445,2276.0,0.761597570018177,2499.0,0.8362180700682883,2715.0,0.9084962225831944,2937.0,0.9827821015568479,3157.0,1.0563987383775855,3365.0,1.1259999222808283,3566.0,1.193258758648866,3761.0,1.2585098685581562,3948.0,1.3210840098557832,4124.0,1.3799773193123734
165,2020-11-25,206.0,1538.0,0.521636529798103,1773.0,0.6013404208920915,2012.0,0.6824009739621478,2250.0,0.7631223615381872,2482.0,0.8418087561501247,2705.0,0.9174426613159096,2921.0,0.9907024080235756,3143.0,1.0659971476953434,3363.0,1.1406135563790771,3571.0,1.2111599791346075,3772.0,1.2793322434320187,3967.0,1.3454695147653284,4154.0,1.4088934621465021
166,2020-11-26,196.0,1507.0,0.5262554376125226,1734.0,0.6055255002124181,1969.0,0.6875892214061426,2208.0,0.7710497718967816,2446.0,0.8541611150631919,2678.0,0.9351772142842306,2901.0,1.0130504475872117,3117.0,1.0884792296205925,3339.0,1.166003255599345,3559.0,1.2428288669296403,3767.0,1.315463990369192,3968.0,1.3856546625391437,4163.0,1.4537500907637235
167,2020-11-27,195.0,1472.0,0.5173975451432903,1702.0,0.5982409115719294,1929.0,0.678029799308021,2164.0,0.7606306302242392,2403.0,0.8446374327305207,2641.0,0.9282927423392864,2873.0,1.0098390945629572,3096.0,1.0882220107089855,3312.0,1.164144476572403,3534.0,1.2421758998209156,3754.0,1.3195043372743964,3962.0,1.3926148599576875,4163.0,1.4632649323583677
168,2020-11-28,198.0,1442.0,0.4981403951489602,1670.0,0.5769032315525405,1900.0,0.6563569700298366,2127.0,0.7347743553965591,2362.0,0.8159553490581442,2601.0,0.8985181468671605,2839.0,0.980735493639319,3071.0,1.0608801341903307,3294.0,1.137915715409622,3510.0,1.2125331393709087,3732.0,1.289223269553342,3952.0,1.3652224976620602,4160.0,1.4370763133284843
169,2020-11-29,201.0,1419.0,0.4897085572784256,1643.0,0.5670127974689594,1871.0,0.6456974705200383,2101.0,0.7250723600013899,2328.0,0.8034119248373325,2563.0,0.8845123553943657,2802.0,0.966993218811944,3040.0,1.049128974014386,3272.0,1.1291940799260103,3495.0,1.2061532119014078,3711.0,1.280696586370851,3933.0,1.357310610131112,4153.0,1.4332344174611005
170,2020-11-30,197.0,1400.0,0.48443140766953957,1616.0,0.5591722534242686,1840.0,0.6366812786513949,2068.0,0.7155743936147199,2298.0,0.7951595534461442,2525.0,0.8737066459754196,2760.0,0.9550219179770923,2999.0,1.0377212797149638,3237.0,1.1200746190187854,3469.0,1.200351823718309,3692.0,1.2775148265113858,3908.0,1.3522556722661148,4130.0,1.4290726526251418
171,2020-12-01,197.0,1390.0,0.4851249464645181,1597.0,0.5573701723049176,1813.0,0.6327564949209865,2037.0,0.7109349035598729,2265.0,0.790509355210168,2495.0,0.8707818283661674,2722.0,0.9500072692636102,2957.0,1.0320247961838704,3196.0,1.1154383661155394,3434.0,1.1985029252943562,3666.0,1.27947341995606,3889.0,1.357302817842094,4105.0,1.4326891404581632
172,2020-12-02,194.0,1378.0,0.48848434383928,1584.0,0.5615088538762115,1791.0,0.6348878518259438,2007.0,0.7114572409908817,2231.0,0.7908625334582248,2459.0,0.8716857775767703,2689.0,0.9532179975209173,2916.0,1.0336867537266623,3151.0,1.1169914132348122,3390.0,1.2017140243941649,3628.0,1.286082147640717,3860.0,1.3683233434104651,4083.0,1.4473741479650075
173,2020-12-03,204.0,1386.0,0.5090751980590833,1582.0,0.5810656301078425,1788.0,0.6567290433835793,1995.0,0.7327597547820138,2211.0,0.8120961492847281,2435.0,0.8943709287690244,2663.0,0.9781149007441117,2893.0,1.0625934689645944,3120.0,1.145970142816984,3355.0,1.2322852016509556,3594.0,1.3200694529757182,3832.0,1.407486406177783,4064.0,1.4926995706436612
174,2020-12-04,197.0,1388.0,0.5180000173486305,1583.0,0.5907737950020765,1779.0,0.6639207715152837,1985.0,0.7407997366261034,2192.0,0.8180519005966845,2408.0,0.8986628543051169,2632.0,0.9822593988916395,2860.0,1.067348738917207,3090.0,1.1531844766622972,3317.0,1.2379006178281033,3552.0,1.3256023498719998,3791.0,1.4147968773549413,4029.0,1.5036182059781213
175,2020-12-05,199.0,1389.0,0.5344221877186097,1587.0,0.6106033203091674,1782.0,0.6856301933150197,1978.0,0.7610418195157739,2184.0,0.8403009776655461,2391.0,0.9199448890102201,2607.0,1.0030515791090104,2831.0,1.0892362947670151,3059.0,1.1769600232046271,3289.0,1.2654532580320426,3516.0,1.3527922332747528,3751.0,1.4432092340766773,3990.0,1.5351652476582092
176,2020-12-06,203.0,1391.0,0.5315356016652338,1592.0,0.6083426871682619,1790.0,0.684003398260797,1985.0,0.7585177349428391,2181.0,0.8334141964283789,2387.0,0.9121319059488953,2594.0,0.9912317402729092,2810.0,1.073770697828402,3034.0,1.159366653811876,3262.0,1.2464911090093407,3492.0,1.3343798138138006,3719.0,1.4211221442077677,3954.0,1.5109214730297158
177,2020-12-07,200.0,1394.0,0.53048532456567,1591.0,0.6054534801893694,1792.0,0.6819438318663419,1990.0,0.7572925365033596,2185.0,0.8314995941004224,2381.0,0.9060872007108036,2587.0,0.9844802974543675,2794.0,1.0632539432112496,3010.0,1.145452530087996,3234.0,1.2306955090712888,3462.0,1.3174606841078547,3692.0,1.4049869571710571,3919.0,1.4913715831943046
178,2020-12-08,193.0,1390.0,0.5195853374038351,1587.0,0.5932244104027958,1784.0,0.6668634834017566,1985.0,0.7419977660047573,2183.0,0.816010641404728,2378.0,0.8889021096016689,2574.0,0.9621673801996198,2780.0,1.0391706748076701,2987.0,1.1165477718167305,3203.0,1.1972890904348803,3427.0,1.28102082826111,3655.0,1.3662477756913793,3885.0,1.4522223279236686
179,2020-12-09,197.0,1393.0,0.5358241978750818,1587.0,0.6104472376365793,1784.0,0.686224241930471,1981.0,0.7620012462243627,2182.0,0.8393168698947802,2380.0,0.9154785290328032,2575.0,0.9904862236384321,2771.0,1.0658785730881923,2977.0,1.1451174709792669,3184.0,1.224741023714473,3400.0,1.3078264700468618,3624.0,1.393989155132302,3852.0,1.4816904595942681
180,2020-12-10,195.0,1384.0,0.5312685965267926,1588.0,0.6095769734714932,1782.0,0.684046704487532,1979.0,0.7596680292821695,2176.0,0.8352893540768068,2377.0,0.9124461372429089,2575.0,0.9884513266304125,2770.0,1.0633049222393176,2966.0,1.1385423824410887,3172.0,1.2176184885715218,3379.0,1.2970784592948208,3595.0,1.3799932113539157,3819.0,1.46597888015594
181,2020-12-11,193.0,1380.0,0.5422093472286305,1577.0,0.6196116960721378,1781.0,0.6997643821841962,1975.0,0.7759880150554676,2172.0,0.8533903638989749,2369.0,0.9307927127424823,2570.0,1.0097666828823046,2768.0,1.0875619370498908,2963.0,1.1641784752452407,3159.0,1.2411879187646693,3365.0,1.322126415524885,3572.0,1.4034578176091796,3788.0,1.4883253676101829
182,2020-12-12,197.0,1378.0,0.5378872580764577,1577.0,0.6155647358393134,1774.0,0.692461535433698,1978.0,0.772090708617731,2172.0,0.8478164909594094,2369.0,0.924713290553794,2566.0,1.0016100901481788,2767.0,1.0800682460795055,2965.0,1.1573553847581255,3160.0,1.2334715061840393,3356.0,1.3099779666941886,3562.0,1.3903878180466924,3769.0,1.471188008483432
183,2020-12-13,197.0,1372.0,0.5487068325410392,1575.0,0.6298930475598665,1774.0,0.7094795342039385,1971.0,0.7882661566606329,2175.0,0.869852303773149,2369.0,0.947439129948777,2566.0,1.0262257524054714,2763.0,1.1050123748621659,2964.0,1.1853987256936154,3162.0,1.2645852802439987,3357.0,1.3425720385133155,3553.0,1.420958728876321,3759.0,1.5033447401762148
184,2020-12-14,199.0,1371.0,0.5466146654187659,1571.0,0.6263542227373313,1774.0,0.7072898734156753,1973.0,0.7866307329476478,2170.0,0.8651741969064348,2374.0,0.9465085453713715,2568.0,1.02385591597038,2765.0,1.102399379929167,2962.0,1.180942843887954,3163.0,1.261081098993112,3361.0,1.3400232607384919,3556.0,1.4177693291240931,3752.0,1.4959140952962873
185,2020-12-15,197.0,1375.0,0.5665378304821644,1568.0,0.6460591405062065,1768.0,0.728464643121794,1971.0,0.8121062282766154,2170.0,0.894099703379125,2367.0,0.9752691234554788,2571.0,1.0593227361233781,2765.0,1.139256073660498,2962.0,1.2204254937368517,3159.0,1.3015949138132055,3360.0,1.384412443941871,3558.0,1.4659938915313027,3753.0,1.5463392565815004
186,2020-12-16,188.0,1366.0,0.5614882299078515,1563.0,0.6424642044992473,1756.0,0.7217959968654373,1956.0,0.8040051081257377,2159.0,0.8874473560549425,2358.0,0.9692454217589414,2555.0,1.0502213963503373,2759.0,1.1340746898358436,2953.0,1.213817527758335,3150.0,1.2947935023497308,3347.0,1.3757694769411266,3548.0,1.4583896337577285,3746.0,1.5397766539054258
187,2020-12-17,181.0,1352.0,0.5687997736469721,1547.0,0.6508382025383623,1744.0,0.733718051213254,1937.0,0.8149150603211428,2137.0,0.8990570386712866,2340.0,0.9844611466966825,2539.0,1.0681824151550756,2736.0,1.1510622638299672,2940.0,1.236887081747114,3134.0,1.3185048007467535,3331.0,1.401384649421645,3528.0,1.4842644980965367,3729.0,1.5688271863384313
188,2020-12-18,173.0,1332.0,0.5682935141729581,1525.0,0.6506363431784994,1720.0,0.7338324657488648,1917.0,0.8178818818840546,2110.0,0.9002247108895959,2310.0,0.985554067372022,2513.0,1.0721633642016846,2712.0,1.1570660739016987,2909.0,1.2411154900368884,3113.0,1.328151433648963,3307.0,1.4109209094369164,3504.0,1.494970325572106,3701.0,1.579019741707296
189,2020-12-19,176.0,1311.0,0.5902541902541903,1508.0,0.6789499000025316,1701.0,0.7658446816341554,1896.0,0.853639927324138,2093.0,0.9423356370724792,2286.0,1.029230418704103,2486.0,1.1192768245399825,2689.0,1.2106739264634003,2888.0,1.3002701002701005,3085.0,1.3889658100184417,3289.0,1.4808131439710388,3483.0,1.568158157631842,3680.0,1.6568538673801834
190,2020-12-20,172.0,1286.0,0.5694324739873382,1483.0,0.6566627985406086,1680.0,0.7438931230938789,1873.0,0.8293522735445448,2068.0,0.9156970110465128,2265.0,1.0029273355997832,2458.0,1.088386486050449,2658.0,1.1769451911806728,2861.0,1.2668322768878497,3060.0,1.3549481884924222,3257.0,1.4421785130456926,3461.0,1.5325083922785208,3655.0,1.6184103362548377
191,2020-12-21,158.0,1245.0,0.5375709564876971,1444.0,0.62349595274557,1641.0,0.7085573812018562,1838.0,0.7936188096581425,2031.0,0.8769531025112554,2226.0,0.9611509631659548,2423.0,1.046212391622241,2616.0,1.129546684475354,2816.0,1.21590346463402,3019.0,1.3035555964950665,3218.0,1.3894805927529392,3415.0,1.4745420212092255,3619.0,1.562625936971065
192,2020-12-22,171.0,1219.0,0.5254081143612865,1416.0,0.6103182033926019,1615.0,0.6960903237846412,1812.0,0.7810004128159567,2009.0,0.865910501847272,2202.0,0.9490965281571393,2397.0,1.0331445858277306,2594.0,1.118054674859046,2787.0,1.2012407011689135,2987.0,1.2874438372413148,3190.0,1.3749400203548021,3389.0,1.4607121407468415,3586.0,1.545622229778157
193,2020-12-23,168.0,1199.0,0.5301263138484232,1387.0,0.6132487050106447,1584.0,0.7003503595795683,1783.0,0.7883362949055368,1980.0,0.8754379494744603,2177.0,0.9625396040433839,2370.0,1.0478726970982177,2565.0,1.1340900709100963,2762.0,1.2211917254790199,2955.0,1.3065248185338536,3155.0,1.3949528942383447,3358.0,1.484707391078403,3557.0,1.5726933264043714
194,2020-12-24,160.0,1178.0,0.5389018005022173,1359.0,0.621704199390928,1547.0,0.7077089009990918,1744.0,0.7978308489608378,1943.0,0.8888677405567132,2140.0,0.9789896885184592,2337.0,1.0691116364802051,2530.0,1.1574036971736925,2725.0,1.246610701501309,2922.0,1.3367326494630551,3115.0,1.4250247101565423,3315.0,1.5165190735694825,3518.0,1.6093858524336166
195,2020-12-25,147.0,1152.0,0.5700778265010221,1325.0,0.655688472321054,1506.0,0.745257991936232,1694.0,0.8382915261221626,1891.0,0.9357787933276326,2090.0,1.034255778981889,2287.0,1.131743046187359,2484.0,1.2292303133928288,2677.0,1.3247381437007257,2872.0,1.4212356924574092,3069.0,1.518722959662879,3262.0,1.614230789970776,3462.0,1.7132026348494256
196,2020-12-26,148.0,1124.0,0.5476237535017843,1300.0,0.6333726686408537,1473.0,0.7176599545445981,1654.0,0.8058449184092092,1842.0,0.8974403504895789,2039.0,0.9934206702759236,2238.0,1.0903754095524851,2435.0,1.1863557293388298,2632.0,1.2823360491251747,2825.0,1.376367529931086,3020.0,1.4713734302272141,3217.0,1.5673537500135588,3410.0,1.66138523081947
197,2020-12-27,152.0,1104.0,0.517458887360766,1276.0,0.5980774821307404,1452.0,0.680570927941877,1625.0,0.761658235472142,1806.0,0.8464952450847313,1994.0,0.9346132440193544,2191.0,1.0269496577965926,2390.0,1.1202234970944118,2587.0,1.21255991087165,2784.0,1.304896324648888,2977.0,1.395357887384964,3172.0,1.486756875641621,3369.0,1.5790932894188592
198,2020-12-28,154.0,1100.0,0.5079121261303038,1258.0,0.5808667769744746,1430.0,0.6602857639693949,1606.0,0.7415517041502434,1779.0,0.8214324294416457,1960.0,0.9050070611049048,2148.0,0.9918138608435385,2345.0,1.082776305250511,2544.0,1.1746622262504478,2741.0,1.2656246706574206,2938.0,1.3565871150643931,3131.0,1.4457026062854372,3326.0,1.5357415740994456
199,2020-12-29,150.0,1079.0,0.5056820131012093,1250.0,0.5858225360301312,1408.0,0.6598705045843398,1580.0,0.740479685542086,1756.0,0.8229634986151284,1929.0,0.9040413376016986,2110.0,0.9888684408188616,2298.0,1.0769761502377933,2495.0,1.169301781916142,2694.0,1.262564729652139,2891.0,1.3548903613304877,3088.0,1.4472159930088364,3281.0,1.5376669925718887
200,2020-12-30,141.0,1052.0,0.5082125603864734,1220.0,0.5893719806763285,1391.0,0.6719806763285024,1549.0,0.7483091787439613,1721.0,0.8314009661835748,1897.0,0.9164251207729469,2070.0,1.0,2251.0,1.08743961352657,2439.0,1.1782608695652175,2636.0,1.2734299516908212,2835.0,1.3695652173913044,3032.0,1.4647342995169081,3229.0,1.559903381642512
201,2020-12-31,139.0,1031.0,0.5079911769063419,1191.0,0.5868258891323502,1359.0,0.6696023369696591,1530.0,0.7538569356612056,1688.0,0.8317062139843889,1860.0,0.916453529627348,2036.0,1.0031717130759572,2209.0,1.0884117456703288,2390.0,1.177593513876001,2578.0,1.2702243007415608,2775.0,1.3672895401698337,2974.0,1.4653402135009317,3171.0,1.5624054529292046
202,2021-01-01,134.0,1018.0,0.5259670250024597,1165.0,0.6019170767464299,1325.0,0.684583799733064,1493.0,0.7713838588690299,1664.0,0.8597339190609952,1822.0,0.9413673080102963,1994.0,1.030234035220928,2170.0,1.1211674305062256,2343.0,1.210550824735524,2524.0,1.3040675551141536,2712.0,1.4012009546234487,2909.0,1.5029843573007422,3108.0,1.6058010940153684
203,2021-01-02,141.0,1011.0,0.5215937000780242,1159.0,0.5979496522160535,1306.0,0.6737896857585555,1466.0,0.7563366610429114,1634.0,0.8430109850914852,1805.0,0.9312330649266406,1963.0,1.0127482030199422,2135.0,1.1014862014506248,2311.0,1.1922878742634162,2484.0,1.281541791289626,2665.0,1.374923057080054,2853.0,1.471915753039172,3050.0,1.5735517163580355
204,2021-01-03,138.0,997.0,0.49797009899389505,1149.0,0.5738893116790225,1297.0,0.6478106503461203,1444.0,0.7212325205087107,1604.0,0.8011474812298974,1772.0,0.8850581899871435,1943.0,0.9704673042579118,2101.0,1.0493833279700837,2273.0,1.1352919107453596,2449.0,1.223198367538665,2622.0,1.3096064188184482,2803.0,1.4000102181342908,2991.0,1.4939102969816853
205,2021-01-04,138.0,981.0,0.49665621358569023,1135.0,0.5746226324360433,1287.0,0.6515765003922358,1435.0,0.7265052665601075,1582.0,0.800927757280899,1742.0,0.8819318288137333,1910.0,0.9669861039232094,2081.0,1.053559205373926,2239.0,1.1335507260125999,2411.0,1.2206301029103968,2587.0,1.3097345815965145,2760.0,1.3973202339413915,2941.0,1.4889560898629104
206,2021-01-05,138.0,969.0,0.4911988901157357,1119.0,0.5672358700098125,1273.0,0.6453005027010645,1425.0,0.722351308993729,1573.0,0.7973744624892181,1720.0,0.8718907027854133,1880.0,0.9529968146724284,2048.0,1.0381582321537943,2219.0,1.1248403892330419,2377.0,1.2049326747214693,2549.0,1.2921217450000106,2725.0,1.3813384680757272,2898.0,1.4690344515535625
207,2021-01-06,141.0,969.0,0.4955651006104746,1110.0,0.5676751926497696,1260.0,0.6443880565213601,1414.0,0.7231465967628598,1566.0,0.8008822988194048,1714.0,0.8765723245060407,1861.0,0.9517509311001994,2021.0,1.0335779858965626,2189.0,1.119496393432744,2360.0,1.2069490582463571,2518.0,1.2877532748577658,2690.0,1.3757173587638563,2866.0,1.4657271190398558
208,2021-01-07,142.0,972.0,0.5193732399451224,1111.0,0.5936457505957109,1252.0,0.6689869304642935,1402.0,0.7491371218138494,1556.0,0.8314246515993935,1708.0,0.9126435121669435,1856.0,0.9917250342985053,2003.0,1.07027222182107,2163.0,1.1557657592605965,2331.0,1.2455339735720992,2502.0,1.3369051917105927,2660.0,1.421330059932125,2832.0,1.5132356126796158
209,2021-01-08,142.0,980.0,0.5514151925922518,1114.0,0.6268127801507842,1253.0,0.7050237105286649,1394.0,0.7843599780342848,1544.0,0.8687602626147315,1698.0,0.9554112214506568,1850.0,1.0409368431588428,1998.0,1.1242117906115503,2145.0,1.206924069500388,2305.0,1.2969510397195312,2473.0,1.3914793584496314,2644.0,1.4876956828713408,2802.0,1.5765973159627447
210,2021-01-09,143.0,982.0,0.5607857062863105,1123.0,0.6413058535229397,1257.0,0.7178285466414382,1396.0,0.79720656413003,1537.0,0.8777267113666591,1687.0,0.963386442469456,1841.0,1.0513304330683275,1993.0,1.1381322939191618,2141.0,1.2226498952739213,2288.0,1.3065964317546623,2448.0,1.3979668115976458,2616.0,1.4939057104327784,2787.0,1.591557803889967
211,2021-01-10,143.0,987.0,0.5616321752973125,1125.0,0.6401582545182133,1266.0,0.7203914224178294,1400.0,0.7966413834004432,1539.0,0.8757364921809158,1680.0,0.9559696600805319,1830.0,1.0413240940162936,1984.0,1.1289546461903424,2136.0,1.2154471392452475,2284.0,1.299663514061866,2431.0,1.3833108593189125,2591.0,1.4743555888503916,2759.0,1.5699525548584448
212,2021-01-11,141.0,990.0,0.5610156461030191,1128.0,0.6392178270749551,1266.0,0.7174200080468911,1407.0,0.7973222364312605,1541.0,0.873257687519952,1680.0,0.9520265509626992,1821.0,1.0319287793470686,1971.0,1.1169311499687382,2125.0,1.2042002504736522,2277.0,1.290335986036944,2425.0,1.3742049917169914,2572.0,1.4575073149262274,2732.0,1.5481765102560083
213,2021-01-12,140.0,992.0,0.5472150221333005,1130.0,0.6233396925510379,1268.0,0.6994643629687753,1406.0,0.7755890333865127,1547.0,0.8533685879437661,1681.0,0.9272867461754821,1820.0,1.0039630446397247,1961.0,1.0817425991969782,2111.0,1.1644868061727798,2265.0,1.2494375253346026,2417.0,1.3332849884034148,2565.0,1.4149259392862057,2712.0,1.4960152621224911
214,2021-01-13,140.0,991.0,0.5658048032969855,1132.0,0.6463078076005928,1270.0,0.7250979820254001,1408.0,0.8038881564502074,1546.0,0.8826783308750146,1687.0,0.963181335178622,1821.0,1.0396877364316957,1960.0,1.1190488541494363,2101.0,1.1995518584530438,2251.0,1.2851933523930517,2405.0,1.373118619504793,2557.0,1.4599020000306677,2705.0,1.5444016073848088
215,2021-01-14,133.0,982.0,0.5709285017258228,1124.0,0.6534863909774183,1265.0,0.735462886642735,1403.0,0.8156952015492152,1541.0,0.8959275164556953,1679.0,0.9761598313621755,1820.0,1.0581363270274922,1954.0,1.136043067588857,2093.0,1.216856776081616,2234.0,1.2988332717469329,2384.0,1.386042309688759,2538.0,1.4755769219757007,2690.0,1.5639487470900846
216,2021-01-15,132.0,972.0,0.5747863631653484,1114.0,0.6587572104590516,1256.0,0.7427280577527546,1397.0,0.8261075610514318,1535.0,0.9077130323650306,1673.0,0.9893185036786295,1811.0,1.0709239749922284,1952.0,1.1543034782909054,2086.0,1.2335435736243998,2225.0,1.3157403889330248,2366.0,1.3991198922317019,2516.0,1.4878214914856136,2670.0,1.57888846671963
217,2021-01-16,132.0,961.0,0.5696468999621743,1104.0,0.6544122555236633,1246.0,0.7385848463609461,1388.0,0.8227574371982289,1529.0,0.9063372633113055,1667.0,0.9881387952517634,1805.0,1.0699403271922212,1943.0,1.1517418591326791,2084.0,1.2353216852457558,2218.0,1.3147521582893889,2357.0,1.3971464549540529,2498.0,1.4807262810671296,2648.0,1.569640989698062
218,2021-01-17,129.0,947.0,0.5712888472436026,1090.0,0.6575552729625416,1233.0,0.7438216986814805,1375.0,0.8294848626821052,1517.0,0.9151480266827299,1658.0,1.0002079289650403,1796.0,1.083458046092408,1934.0,1.1667081632197756,2072.0,1.2499582803471432,2213.0,1.3350181826294536,2347.0,1.4158552528835642,2486.0,1.499708631729246,2627.0,1.5847685340115565
219,2021-01-18,127.0,933.0,0.563050866393726,1074.0,0.6481421548840962,1217.0,0.7344404120055356,1360.0,0.8207386691269748,1502.0,0.9064334419328794,1644.0,0.9921282147387842,1785.0,1.0772195032291545,1923.0,1.160500338772921,2061.0,1.2437811743166876,2199.0,1.327062009860454,2340.0,1.4121532983508243,2474.0,1.4930201966324526,2613.0,1.5769045164917537
220,2021-01-19,125.0,918.0,0.5630042228899695,1058.0,0.6488654333524921,1199.0,0.7353399381754614,1342.0,0.8230410317193237,1485.0,0.9107421252631861,1627.0,0.9978299244466019,1769.0,1.0849177236300176,1910.0,1.1713922284529867,2048.0,1.2560268501946161,2186.0,1.3406614719362457,2324.0,1.4252960936778751,2465.0,1.5117705985008443,2599.0,1.5939520428006873
221,2021-01-20,123.0,901.0,0.5512482046807278,1041.0,0.6369027536877221,1181.0,0.7225573026947164,1322.0,0.8088236699089035,1465.0,0.8963136735374763,1608.0,0.983803677166049,1750.0,1.070681862587429,1892.0,1.1575600480088089,2033.0,1.243826415222996,2171.0,1.3282573278156047,2309.0,1.4126882404082135,2447.0,1.497119153000822,2588.0,1.5833855202150093
222,2021-01-21,121.0,889.0,0.5606840670922171,1022.0,0.6445659353973519,1162.0,0.7328626388764412,1302.0,0.8211593423555305,1443.0,0.910086736573756,1586.0,1.0002755122702545,1729.0,1.0904642879667528,1871.0,1.1800223729241148,2013.0,1.2695804578814769,2154.0,1.3585078520997025,2292.0,1.4455431741005191,2430.0,1.5325784961013356,2568.0,1.6196138181021522
223,2021-01-22,116.0,873.0,0.5585614126419528,1005.0,0.6430174337974371,1138.0,0.7281132732950084,1278.0,0.8176878411871887,1418.0,0.907262409079369,1559.0,0.9974767953136363,1702.0,1.0889708182320776,1845.0,1.180464841150519,1987.0,1.2713190457268733,2129.0,1.3621732503032276,2270.0,1.4523876365374948,2408.0,1.5406825677455012,2546.0,1.6289774989535073
224,2021-01-23,111.0,852.0,0.5641016546367071,984.0,0.6514976856367604,1116.0,0.7388937166368136,1249.0,0.8269518387808066,1389.0,0.9196445989323783,1529.0,1.0123373590839497,1670.0,1.1056922103794613,1813.0,1.2003712439628522,1956.0,1.2950502775462431,2098.0,1.3890672199856944,2240.0,1.4830841624251456,2381.0,1.576439013720657,2519.0,1.667807591584349
225,2021-01-24,111.0,834.0,0.5582503620034891,963.0,0.6445984395795684,1095.0,0.7329546119829984,1227.0,0.8213107843864282,1360.0,0.9103363217323085,1500.0,1.0040474136753401,1640.0,1.0977585056183718,1781.0,1.1921389625038539,1924.0,1.2878581492742363,2067.0,1.3835773360446189,2209.0,1.478627157872551,2351.0,1.5736769797004833,2492.0,1.6680574365859653
