,date,hospitalized,SMA7,SMA_ratio7,SMA8,SMA_ratio8,SMA9,SMA_ratio9,SMA10,SMA_ratio10,SMA11,SMA_ratio11,SMA12,SMA_ratio12,SMA13,SMA_ratio13,SMA14,SMA_ratio14
158,2020-11-18,540.0,3607.0,0.5974821931422892,4098.0,0.6788139804538678,4565.0,0.7561702832532715,5024.0,0.8322014245486169,5462.0,0.9047540168958091,5881.0,0.974159350670863,6281.0,1.0404174258737784,6660.0,1.1031969521285407
159,2020-11-19,519.0,3634.0,0.5946653575519555,4126.0,0.6751759122893144,4617.0,0.7555228276877761,5084.0,0.8319423989527083,5543.0,0.9070528555064638,5981.0,0.9787268859433808,6400.0,1.0472917689412535,6800.0,1.1127475045000819
160,2020-11-20,524.0,3671.0,0.5944939271255061,4158.0,0.6733603238866397,4650.0,0.7530364372469636,5141.0,0.8325506072874493,5608.0,0.9081781376518219,6067.0,0.9825101214574898,6505.0,1.0534412955465586,6924.0,1.1212955465587044
161,2020-11-21,518.0,3687.0,0.6072134387351779,4189.0,0.6898880105401844,4676.0,0.7700922266139657,5168.0,0.8511198945981555,5659.0,0.9319828722002635,6126.0,1.0088932806324111,6585.0,1.084486166007905,7023.0,1.1566205533596838
162,2020-11-22,512.0,3681.0,0.5964997569275644,4199.0,0.6804407713498623,4701.0,0.7617890131259115,5188.0,0.8407065305461028,5680.0,0.9204342894182467,6171.0,1.0,6638.0,1.0756765516123805,7097.0,1.1500567169016367
163,2020-11-23,493.0,3642.0,0.5937398108901206,4174.0,0.680469514183241,4692.0,0.7649168568633844,5194.0,0.8467557874144115,5681.0,0.926149331594392,6173.0,1.0063580045647211,6664.0,1.0864036517769808,7131.0,1.1625366807955657
164,2020-11-24,482.0,3588.0,0.5850317952062613,4124.0,0.6724278493396381,4656.0,0.7591716941138106,5174.0,0.843632806130768,5676.0,0.9254850807109082,6163.0,1.0048915701940322,6655.0,1.0851133213761617,7146.0,1.16517202021849
165,2020-11-25,476.0,3524.0,0.5842175066312998,4064.0,0.6737400530503979,4600.0,0.7625994694960212,5132.0,0.8507957559681698,5650.0,0.9366710875331565,6152.0,1.0198938992042441,6639.0,1.100629973474801,7131.0,1.1821949602122015
166,2020-11-26,449.0,3454.0,0.5925544690341397,3973.0,0.681592039800995,4513.0,0.7742322868416538,5049.0,0.8661863098301595,5581.0,0.9574541087665123,6099.0,1.0463201235203294,6601.0,1.1324412420655343,7088.0,1.2159890204151655
167,2020-11-27,439.0,3369.0,0.5833766233766233,3893.0,0.6741125541125541,4412.0,0.763982683982684,4952.0,0.8574891774891775,5488.0,0.9503030303030303,6020.0,1.0424242424242425,6538.0,1.132121212121212,7040.0,1.2190476190476192
168,2020-11-28,448.0,3299.0,0.5631614885626494,3817.0,0.6515875725503585,4341.0,0.7410378968931376,4860.0,0.8296346876066917,5400.0,0.9218163195629908,5936.0,1.0133151246159098,6468.0,1.104131102765449,6986.0,1.1925571867531581
169,2020-11-29,452.0,3239.0,0.5537698751923406,3751.0,0.6413062061890922,4269.0,0.7298683535647119,4793.0,0.8194563173191999,5312.0,0.9081894340912977,5852.0,1.0005129081894342,6388.0,1.0921525047016585,6920.0,1.1831082236279706
170,2020-11-30,439.0,3185.0,0.5458440445586975,3678.0,0.6303341902313625,4190.0,0.7180805484147387,4708.0,0.8068551842330762,5232.0,0.8966580976863753,5751.0,0.9856041131105399,6291.0,1.0781491002570693,6827.0,1.1700085689802913
171,2020-12-01,432.0,3135.0,0.5438931297709924,3617.0,0.6275156141568355,4110.0,0.7130464954892436,4622.0,0.8018736988202637,5140.0,0.8917418459403192,5664.0,0.9826509368494102,6183.0,1.0726925746009714,6723.0,1.166377515614157
172,2020-12-02,419.0,3078.0,0.5444896515124713,3554.0,0.6286927295241465,4036.0,0.7139571908721033,4529.0,0.8011675216699098,5041.0,0.8917388996992747,5559.0,0.9833716610649212,6083.0,1.0760658057668495,6602.0,1.1678754643552096
173,2020-12-03,441.0,3070.0,0.5629928479735925,3519.0,0.6453328443058867,3995.0,0.7326242435356685,4477.0,0.8210159545204475,4970.0,0.9114249037227214,5482.0,1.0053181734824868,6000.0,1.1003117549972492,6524.0,1.196405648267009
174,2020-12-04,429.0,3060.0,0.5740011254924029,3499.0,0.6563496529731757,3948.0,0.7405740011254924,4424.0,0.8298630650909773,4906.0,0.9202776214593885,5399.0,1.0127555805664978,5911.0,1.1087975989495404,6429.0,1.2059651097355093
175,2020-12-05,431.0,3043.0,0.5897286821705426,3491.0,0.6765503875968992,3930.0,0.7616279069767442,4379.0,0.8486434108527132,4855.0,0.9408914728682171,5337.0,1.0343023255813955,5830.0,1.12984496124031,6342.0,1.2290697674418605
176,2020-12-06,441.0,3032.0,0.5842003853564547,3484.0,0.671290944123314,3932.0,0.7576107899807322,4371.0,0.8421965317919076,4820.0,0.928709055876686,5296.0,1.0204238921001927,5778.0,1.1132947976878613,6271.0,1.2082851637764933
177,2020-12-07,445.0,3038.0,0.5843431429120984,3477.0,0.6687824581650318,3929.0,0.7557222542796692,4377.0,0.8418926716676284,4816.0,0.9263319869205616,5265.0,1.0126947489901905,5741.0,1.104250817464897,6223.0,1.196960954029621
178,2020-12-08,435.0,3041.0,0.5755109765329296,3473.0,0.6572672218016654,3912.0,0.7403482210446631,4364.0,0.825889477668433,4812.0,0.9106737320211961,5251.0,0.9937547312641938,5700.0,1.0787282361847086,6176.0,1.1688115064345193
179,2020-12-09,438.0,3060.0,0.5955624756714675,3479.0,0.6771117166212534,3911.0,0.7611911249513429,4350.0,0.846632931101596,4802.0,0.9346049046321526,5250.0,1.021798365122616,5689.0,1.1072401712728688,6138.0,1.1946282600233553
180,2020-12-10,426.0,3045.0,0.5922972184399922,3486.0,0.6780781949037152,3905.0,0.7595798482785451,4337.0,0.843610192569539,4776.0,0.9290021396615444,5228.0,1.016922777669714,5676.0,1.1040653569344485,6115.0,1.189457304026454
181,2020-12-11,417.0,3033.0,0.6008320126782885,3462.0,0.6858161648177497,3903.0,0.7731774960380349,4322.0,0.8561806656101426,4754.0,0.9417591125198098,5193.0,1.0287242472266245,5645.0,1.1182646592709984,6093.0,1.207012678288431
182,2020-12-12,430.0,3032.0,0.5976739601813522,3463.0,0.6826335501675537,3892.0,0.7671988961166962,4333.0,0.8541297062881924,4752.0,0.9367238320520402,5184.0,1.021880544056771,5623.0,1.1084171101912084,6075.0,1.1975162625665288
183,2020-12-13,433.0,3024.0,0.6107856998586144,3465.0,0.699858614421329,3896.0,0.7869117350030297,4325.0,0.8735608967885276,4766.0,0.9626338113512422,5185.0,1.047263179155726,5617.0,1.1345182791355282,6056.0,1.22318723490204
184,2020-12-14,421.0,3000.0,0.6042296072507553,3445.0,0.6938569989929506,3886.0,0.7826787512588117,4317.0,0.8694864048338369,4746.0,0.9558912386706948,5187.0,1.0447129909365558,5606.0,1.129103726082578,6038.0,1.2161127895266868
185,2020-12-15,418.0,2983.0,0.622365950344252,3418.0,0.7131233048195285,3863.0,0.8059670352597538,4304.0,0.8979762153139996,4735.0,0.9878990194032965,5164.0,1.0774045482996035,5605.0,1.1694137283538493,6024.0,1.2568328812852076
186,2020-12-16,408.0,2953.0,0.6146960865945046,3391.0,0.7058701082431307,3826.0,0.7964196502914238,4271.0,0.8890507910074937,4712.0,0.980849292256453,5143.0,1.0705661948376353,5572.0,1.1598667776852623,6013.0,1.2516652789342215
187,2020-12-17,399.0,2926.0,0.6238805970149254,3352.0,0.7147121535181237,3790.0,0.8081023454157783,4225.0,0.9008528784648188,4670.0,0.9957356076759062,5111.0,1.0897654584221748,5542.0,1.1816631130063966,5971.0,1.273134328358209
188,2020-12-18,383.0,2892.0,0.6254325259515571,3309.0,0.715614186851211,3735.0,0.807742214532872,4173.0,0.9024653979238755,4608.0,0.9965397923875432,5053.0,1.0927768166089966,5494.0,1.1881487889273357,5925.0,1.2813581314878892
189,2020-12-19,396.0,2858.0,0.6511733880154933,3288.0,0.7491455912508544,3705.0,0.8441558441558441,4131.0,0.9412166780587833,4569.0,1.0410116199589883,5004.0,1.140123034859877,5449.0,1.2415128730918206,5890.0,1.341991341991342
190,2020-12-20,387.0,2812.0,0.6304932735426009,3245.0,0.7275784753363229,3675.0,0.8239910313901345,4092.0,0.9174887892376682,4518.0,1.0130044843049328,4956.0,1.1112107623318386,5391.0,1.208744394618834,5836.0,1.3085201793721972
191,2020-12-21,364.0,2755.0,0.6027127543207176,3176.0,0.6948151389192737,3609.0,0.7895427696346532,4039.0,0.8836140888208269,4456.0,0.9748413913804419,4882.0,1.0680376285276745,5320.0,1.1638591117917305,5755.0,1.2590242835265806
192,2020-12-22,393.0,2730.0,0.5943827563683867,3148.0,0.6853908121053778,3569.0,0.7770520357065099,4002.0,0.8713259307642064,4432.0,0.9649466579577618,4849.0,1.0557369910733725,5275.0,1.1484868277814064,5713.0,1.2438493359460048
193,2020-12-23,389.0,2711.0,0.6040552584670231,3119.0,0.6949643493761141,3537.0,0.7881016042780749,3958.0,0.8819073083778967,4391.0,0.9783868092691622,4821.0,1.0741978609625669,5238.0,1.1671122994652405,5664.0,1.2620320855614973
194,2020-12-24,369.0,2681.0,0.6160386029411765,3080.0,0.7077205882352942,3488.0,0.8014705882352942,3906.0,0.8975183823529411,4327.0,0.9942555147058824,4760.0,1.09375,5190.0,1.1925551470588236,5607.0,1.2883731617647058
195,2020-12-25,341.0,2639.0,0.6563044018900771,3022.0,0.7515543397164884,3421.0,0.8507833872171102,3829.0,0.9522506839094752,4247.0,1.0562049241482219,4668.0,1.160905247450883,5101.0,1.2685899030092016,5531.0,1.3755284755036061
196,2020-12-26,339.0,2582.0,0.6323781533186382,2978.0,0.7293656625030615,3361.0,0.8231692383051677,3760.0,0.9208915013470488,4168.0,1.0208180259613029,4586.0,1.1231937301004165,5007.0,1.2263041880969876,5440.0,1.3323536615233897
197,2020-12-27,342.0,2537.0,0.5979259957577185,2924.0,0.6891350459580485,3320.0,0.7824652368607118,3703.0,0.8727315578600047,4102.0,0.9667687956634456,4510.0,1.06292717416922,4928.0,1.1614423756775867,5349.0,1.2606646240867312
198,2020-12-28,341.0,2514.0,0.5828889404127058,2878.0,0.6672849524692789,3265.0,0.7570136795733828,3661.0,0.848829121261303,4044.0,0.9376304196614885,4443.0,1.0301414328773475,4851.0,1.124739160677023,5269.0,1.2216554602364944
199,2020-12-29,331.0,2452.0,0.5777568331762488,2845.0,0.6703581526861452,3209.0,0.7561262959472196,3596.0,0.8473138548539114,3992.0,0.94062205466541,4375.0,1.0308671065032988,4774.0,1.1248821866163996,5182.0,1.2210179076343073
200,2020-12-30,313.0,2376.0,0.580503298314195,2765.0,0.6755436110432446,3158.0,0.7715612020522844,3522.0,0.860493525531395,3909.0,0.9550451991204495,4305.0,1.051795748839482,4688.0,1.1453701441485462,5087.0,1.2428536525775715
201,2020-12-31,305.0,2312.0,0.5791583166332666,2681.0,0.6715931863727455,3070.0,0.7690380761523046,3463.0,0.8674849699398798,3827.0,0.9586673346693386,4214.0,1.0556112224448897,4610.0,1.154809619238477,4993.0,1.2507515030060121
202,2021-01-01,295.0,2266.0,0.596472755988418,2607.0,0.6862332192682284,2976.0,0.7833640431692551,3365.0,0.8857594103711504,3758.0,0.9892076862332193,4122.0,1.0850223743090286,4509.0,1.186891287180837,4905.0,1.2911292445380362
203,2021-01-02,313.0,2240.0,0.5868483101912497,2579.0,0.675661514278229,2920.0,0.7649986900707362,3289.0,0.861671469740634,3678.0,0.9635839664658108,4071.0,1.0665444066020435,4435.0,1.1619072570081215,4822.0,1.2632957820277706
204,2021-01-03,309.0,2207.0,0.559017223910841,2549.0,0.6456433637284701,2888.0,0.7315096251266464,3229.0,0.8178824721377913,3598.0,0.9113475177304965,3987.0,1.0098784194528876,4380.0,1.1094224924012157,4744.0,1.2016210739614994
205,2021-01-04,309.0,2175.0,0.5569782330345711,2516.0,0.6443021766965429,2858.0,0.7318822023047376,3197.0,0.8186939820742638,3538.0,0.9060179257362356,3907.0,1.0005121638924457,4296.0,1.1001280409731113,4689.0,1.2007682458386684
206,2021-01-05,314.0,2158.0,0.5493890020366599,2489.0,0.6336558044806517,2830.0,0.7204684317718941,3172.0,0.8075356415478615,3511.0,0.8938391038696538,3852.0,0.9806517311608961,4221.0,1.07459266802444,4610.0,1.1736252545824848
207,2021-01-06,317.0,2162.0,0.5513899515429738,2475.0,0.6312165263963274,2806.0,0.7156337668962,3147.0,0.8026013771996939,3489.0,0.8898240244835501,3828.0,0.9762815608263198,4169.0,1.0632491711298138,4538.0,1.1573578168834482
208,2021-01-07,312.0,2169.0,0.574265289912629,2474.0,0.6550172094254699,2787.0,0.7378872120730738,3118.0,0.8255229017738946,3459.0,0.9158061953931692,3801.0,1.0063542494042892,4140.0,1.096108022239873,4481.0,1.1863913158591475
209,2021-01-08,318.0,2192.0,0.6107550849818891,2487.0,0.6929506826414042,2792.0,0.7779325717470047,3105.0,0.8651434940094734,3436.0,0.9573697408748956,3777.0,1.0523822791864028,4119.0,1.147673446642519,4458.0,1.2421287266648091
210,2021-01-09,319.0,2198.0,0.6231925148851716,2511.0,0.7119364899347888,2806.0,0.7955769776013609,3111.0,0.8820527360362914,3424.0,0.9707967110859087,3755.0,1.064644173518571,4096.0,1.1613269067195917,4438.0,1.2582931669974482
211,2021-01-10,318.0,2207.0,0.6234463276836159,2516.0,0.7107344632768362,2829.0,0.7991525423728814,3124.0,0.8824858757062147,3429.0,0.9686440677966102,3742.0,1.0570621468926553,4073.0,1.1505649717514124,4414.0,1.2468926553672317
212,2021-01-11,317.0,2215.0,0.6234168308471714,2524.0,0.7103855896425556,2833.0,0.7973543484379397,3146.0,0.8854489164086687,3441.0,0.9684773430903462,3746.0,1.0543202927103856,4059.0,1.1424148606811146,4390.0,1.235575569940895
213,2021-01-12,313.0,2214.0,0.6079077429983526,2528.0,0.6941241076331686,2837.0,0.7789676002196595,3146.0,0.8638110928061504,3459.0,0.9497528830313015,3754.0,1.0307523338824822,4059.0,1.114497528830313,4372.0,1.200439319055464
214,2021-01-13,316.0,2213.0,0.6303047564796355,2530.0,0.7205924238108801,2844.0,0.8100256337225862,3153.0,0.8980347479350612,3462.0,0.9860438621475364,3775.0,1.0751922529193962,4070.0,1.1592138991740244,4375.0,1.2460837368271147
215,2021-01-14,310.0,2211.0,0.6416134648868254,2523.0,0.7321532211259432,2840.0,0.824143934997098,3154.0,0.9152640742890308,3463.0,1.0049332559489264,3772.0,1.094602437608822,4085.0,1.1854323853743471,4380.0,1.2710388856645385
216,2021-01-15,299.0,2192.0,0.6435701702877276,2510.0,0.7369348209042865,2822.0,0.8285378743394011,3139.0,0.9216089254257194,3453.0,1.0137991779213154,3762.0,1.1045214327657076,4071.0,1.1952436876100998,4384.0,1.2871403405754551
217,2021-01-16,298.0,2171.0,0.6370305164319249,2490.0,0.7306338028169014,2808.0,0.823943661971831,3120.0,0.9154929577464789,3437.0,1.0085093896713615,3751.0,1.1006455399061033,4060.0,1.1913145539906103,4369.0,1.2819835680751173
218,2021-01-17,286.0,2139.0,0.6394618834080718,2457.0,0.7345291479820628,2776.0,0.8298953662182361,3094.0,0.9249626307922272,3406.0,1.018236173393124,3723.0,1.1130044843049327,4037.0,1.2068759342301942,4346.0,1.299252615844544
219,2021-01-18,280.0,2102.0,0.6302848575712144,2419.0,0.7253373313343329,2737.0,0.8206896551724138,3056.0,0.9163418290854572,3374.0,1.0116941529235381,3686.0,1.105247376311844,4003.0,1.2002998500749624,4317.0,1.2944527736131934
220,2021-01-19,275.0,2064.0,0.6285018270401949,2377.0,0.7238124238733252,2694.0,0.820341047503045,3012.0,0.9171741778319124,3331.0,1.0143118148599268,3649.0,1.1111449451887943,3961.0,1.2061510353227771,4278.0,1.302679658952497
221,2021-01-20,267.0,2015.0,0.6141420298689424,2331.0,0.7104541298384639,2644.0,0.8058518744285279,2961.0,0.9024687595245352,3279.0,0.9993904297470283,3598.0,1.0966168850960074,3916.0,1.1935385553185005,4228.0,1.2886315147820786
222,2021-01-21,260.0,1965.0,0.6181189053161371,2275.0,0.7156338471217364,2591.0,0.8150361748977666,2904.0,0.9134948096885813,3221.0,1.0132117017930167,3539.0,1.1132431582258573,3858.0,1.213589178987103,4176.0,1.3136206354199433
223,2021-01-22,252.0,1918.0,0.6145466196731817,2217.0,0.7103492470362064,2527.0,0.8096763857737904,2843.0,0.9109259852611342,3156.0,1.0112143543735983,3473.0,1.1127843639859019,3791.0,1.2146747837231657,4110.0,1.3168856135853892
224,2021-01-23,252.0,1872.0,0.625250501002004,2170.0,0.7247828991315965,2469.0,0.8246492985971944,2779.0,0.928189712758851,3095.0,1.0337341349365397,3408.0,1.1382765531062125,3725.0,1.2441549766199065,4043.0,1.3503674014696059
225,2021-01-24,248.0,1834.0,0.6191762322754896,2120.0,0.7157326130992573,2418.0,0.8163403106009454,2717.0,0.9172856178257934,3027.0,1.0219446320054018,3343.0,1.1286293045239704,3656.0,1.2343011478730588,3973.0,1.3413234301147874
226,2021-01-25,238.0,1792.0,0.5971342885704765,2072.0,0.6904365211596135,2358.0,0.7857380873042319,2656.0,0.8850383205598134,2955.0,0.9846717760746417,3265.0,1.0879706764411863,3581.0,1.1932689103632124,3894.0,1.2975674775074975
227,2021-01-26,229.0,1746.0,0.5957011258955988,2021.0,0.689525759126578,2301.0,0.7850562947799385,2587.0,0.882633913340157,2885.0,0.9843056977140907,3184.0,1.0863186625725008,3494.0,1.19208461276015,3810.0,1.2998976458546572
228,2021-01-27,227.0,1706.0,0.6088508208422555,1973.0,0.7041399000713776,2248.0,0.8022840827980015,2528.0,0.9022127052105638,2814.0,1.0042826552462527,3112.0,1.1106352605281942,3411.0,1.2173447537473234,3721.0,1.3279800142755176
229,2021-01-28,216.0,1662.0,0.6076782449725777,1922.0,0.7027422303473492,2189.0,0.8003656307129798,2464.0,0.9009140767824497,2744.0,1.003290676416819,3030.0,1.1078610603290677,3328.0,1.216819012797075,3627.0,1.3261425959780622
230,2021-01-29,208.0,1618.0,0.6223076923076923,1870.0,0.7192307692307692,2130.0,0.8192307692307692,2397.0,0.921923076923077,2672.0,1.0276923076923077,2952.0,1.1353846153846154,3238.0,1.2453846153846153,3536.0,1.36
231,2021-01-30,206.0,1572.0,0.6372111876773409,1824.0,0.7393595460072964,2076.0,0.8415079043372518,2336.0,0.9468990676935549,2603.0,1.0551276854479124,2878.0,1.1665991082286178,3158.0,1.2800972841507905,3444.0,1.396027563842724
232,2021-01-31,201.0,1525.0,0.6388772517804776,1773.0,0.7427733556765815,2025.0,0.8483452031839128,2277.0,0.9539170506912442,2537.0,1.0628403854210307,2804.0,1.174696271470465,3079.0,1.2899036447423544,3359.0,1.407205697528278
233,2021-02-01,196.0,1483.0,0.6060482223130363,1721.0,0.703310175725378,1969.0,0.8046587658357172,2221.0,0.9076420106252554,2473.0,1.0106252554147936,2733.0,1.1168778095627299,3000.0,1.2259910093992643,3275.0,1.338373518594197
234,2021-02-02,196.0,1450.0,0.587282300526529,1679.0,0.680032401782098,1917.0,0.7764277035236938,2165.0,0.8768732280275415,2417.0,0.97893884163629,2669.0,1.0810044552450384,2929.0,1.1863102470635885,3196.0,1.294451194815715
235,2021-02-03,195.0,1418.0,0.6057240495514737,1645.0,0.7026911576249466,1874.0,0.8005126014523708,2112.0,0.9021785561725758,2360.0,1.0081161896625375,2612.0,1.1157624946604014,2864.0,1.2234087996582657,3124.0,1.3344724476719352
236,2021-02-04,187.0,1389.0,0.5992234685073339,1605.0,0.6924072476272649,1832.0,0.7903364969801553,2061.0,0.8891285591026747,2299.0,0.9918032786885246,2547.0,1.0987920621225193,2799.0,1.2075064710957721,3051.0,1.316220880069025
237,2021-02-05,184.0,1365.0,0.6010568031704095,1573.0,0.6926464112725671,1789.0,0.7877586966094232,2016.0,0.8877146631439894,2245.0,0.9885512989872303,2483.0,1.0933509467195068,2731.0,1.2025539409951562,2983.0,1.313518273888155
238,2021-02-06,184.0,1343.0,0.6138025594149908,1549.0,0.7079524680073126,1757.0,0.803016453382084,1973.0,0.9017367458866545,2200.0,1.0054844606946984,2429.0,1.110146252285192,2667.0,1.2189213893967092,2915.0,1.3322669104204754
239,2021-02-07,185.0,1327.0,0.6140675613142064,1528.0,0.7070800555298473,1734.0,0.8024062933826932,1942.0,0.8986580286904211,2158.0,0.998611753817677,2385.0,1.1036557149467838,2614.0,1.2096251735307728,2852.0,1.3197593706617308
240,2021-02-08,180.0,1311.0,0.6192725555030704,1507.0,0.7118564005668399,1708.0,0.8068020784128483,1914.0,0.9041095890410958,2122.0,1.002361832782239,2338.0,1.1043930089749645,2565.0,1.211620217288616,2794.0,1.3197921587151629
241,2021-02-09,167.0,1282.0,0.6157540826128722,1478.0,0.7098943323727186,1674.0,0.8040345821325648,1875.0,0.9005763688760807,2081.0,0.9995196926032661,2289.0,1.0994236311239194,2505.0,1.2031700288184437,2732.0,1.3121998078770414
242,2021-02-10,156.0,1243.0,0.6361310133060389,1438.0,0.7359263050153532,1634.0,0.8362333674513818,1830.0,0.9365404298874105,2031.0,1.0394063459570113,2237.0,1.1448311156601843,2445.0,1.2512794268167862,2661.0,1.3618219037871033
243,2021-02-11,163.0,1219.0,0.6382198952879581,1406.0,0.7361256544502618,1601.0,0.8382198952879581,1797.0,0.9408376963350785,1993.0,1.043455497382199,2194.0,1.1486910994764399,2400.0,1.256544502617801,2608.0,1.3654450261780104
244,2021-02-12,155.0,1190.0,0.6289640591966174,1374.0,0.726215644820296,1561.0,0.8250528541226215,1756.0,0.9281183932346723,1952.0,1.0317124735729386,2148.0,1.135306553911205,2349.0,1.2415433403805496,2555.0,1.3504228329809724
245,2021-02-13,149.0,1155.0,0.6499718626899268,1339.0,0.7535171637591446,1523.0,0.8570624648283625,1710.0,0.9622960045019696,1905.0,1.072031513787282,2101.0,1.1823297692740573,2297.0,1.2926280247608328,2498.0,1.405740011254924
246,2021-02-14,147.0,1117.0,0.6243711570709893,1302.0,0.727780883174958,1486.0,0.8306316377864729,1670.0,0.9334823923979877,1857.0,1.0380100614868641,2052.0,1.1470095025153717,2248.0,1.2565679150363331,2444.0,1.3661263275572946
247,2021-02-15,144.0,1081.0,0.6263035921205099,1261.0,0.7305909617612978,1446.0,0.8377752027809965,1630.0,0.944380069524913,1814.0,1.0509849362688297,2001.0,1.1593279258400928,2196.0,1.272305909617613,2392.0,1.3858632676709155
248,2021-02-16,144.0,1058.0,0.6154741128563118,1225.0,0.7126236183827807,1405.0,0.8173356602675974,1590.0,0.924956369982548,1774.0,1.0319953461314717,1958.0,1.1390343222803956,2145.0,1.2478184991273997,2340.0,1.361256544502618
249,2021-02-17,138.0,1040.0,0.6283987915407855,1196.0,0.7226586102719034,1363.0,0.8235649546827795,1543.0,0.9323262839879154,1728.0,1.0441087613293052,1912.0,1.1552870090634442,2096.0,1.2664652567975831,2283.0,1.3794561933534744
250,2021-02-18,139.0,1016.0,0.6365914786967418,1179.0,0.7387218045112782,1335.0,0.8364661654135338,1502.0,0.9411027568922306,1682.0,1.0538847117794485,1867.0,1.1697994987468672,2051.0,1.2850877192982457,2235.0,1.400375939849624
251,2021-02-19,133.0,994.0,0.6408768536428111,1149.0,0.7408123791102514,1312.0,0.845905867182463,1468.0,0.9464861379754996,1635.0,1.0541586073500968,1815.0,1.1702127659574468,2000.0,1.2894906511927788,2184.0,1.4081237911025144
252,2021-02-20,134.0,979.0,0.6668937329700273,1128.0,0.7683923705722071,1283.0,0.8739782016348774,1446.0,0.9850136239782016,1602.0,1.0912806539509536,1769.0,1.2050408719346049,1949.0,1.327656675749319,2134.0,1.4536784741144415
253,2021-02-21,138.0,970.0,0.6449468085106383,1117.0,0.742686170212766,1266.0,0.8417553191489362,1421.0,0.944813829787234,1584.0,1.053191489361702,1740.0,1.1569148936170213,1907.0,1.2679521276595744,2087.0,1.3876329787234043
254,2021-02-22,135.0,961.0,0.6458333333333334,1105.0,0.7426075268817204,1252.0,0.8413978494623656,1401.0,0.9415322580645161,1556.0,1.0456989247311828,1719.0,1.155241935483871,1875.0,1.2600806451612903,2042.0,1.3723118279569892
255,2021-02-23,131.0,948.0,0.6273990734612839,1092.0,0.7227001985440106,1236.0,0.8180013236267373,1383.0,0.9152878888153541,1532.0,1.013898080741231,1687.0,1.1164791528788882,1850.0,1.2243547319655856,2006.0,1.3275976174718729
256,2021-02-24,135.0,945.0,0.645933014354067,1083.0,0.7402597402597403,1227.0,0.8386876281613124,1371.0,0.9371155160628845,1518.0,1.037593984962406,1667.0,1.1394395078605606,1822.0,1.2453861927546137,1985.0,1.356801093643199
257,2021-02-25,124.0,930.0,0.6676238334529792,1069.0,0.7674084709260589,1207.0,0.8664752333094041,1351.0,0.9698492462311558,1495.0,1.0732232591529074,1642.0,1.178750897343862,1791.0,1.2857142857142858,1946.0,1.3969849246231156
258,2021-02-26,122.0,919.0,0.6792313377679231,1052.0,0.7775314116777532,1191.0,0.8802660753880266,1329.0,0.9822616407982262,1473.0,1.0886917960088691,1617.0,1.1951219512195121,1764.0,1.3037694013303769,1913.0,1.4138950480413894
259,2021-02-27,122.0,907.0,0.71699604743083,1041.0,0.8229249011857708,1174.0,0.9280632411067193,1313.0,1.0379446640316206,1451.0,1.1470355731225297,1595.0,1.2608695652173914,1739.0,1.374703557312253,1886.0,1.490909090909091
260,2021-02-28,116.0,885.0,0.687111801242236,1023.0,0.7942546583850931,1157.0,0.8982919254658385,1290.0,1.0015527950310559,1429.0,1.109472049689441,1567.0,1.2166149068322982,1711.0,1.328416149068323,1855.0,1.440217391304348
261,2021-03-01,117.0,867.0,0.7043054427294883,1002.0,0.8139723801787165,1140.0,0.9260763606823721,1274.0,1.0349309504467912,1407.0,1.1429731925264013,1546.0,1.255889520714866,1684.0,1.3679935012185216,1828.0,1.4849715678310318
262,2021-03-02,116.0,852.0,0.6761904761904762,983.0,0.7801587301587302,1118.0,0.8873015873015873,1256.0,0.9968253968253968,1390.0,1.1031746031746033,1523.0,1.2087301587301587,1662.0,1.319047619047619,1800.0,1.4285714285714286
263,2021-03-03,115.0,832.0,0.6933333333333334,967.0,0.8058333333333333,1098.0,0.915,1233.0,1.0275,1371.0,1.1425,1505.0,1.2541666666666667,1638.0,1.365,1777.0,1.4808333333333332
264,2021-03-04,113.0,821.0,0.7041166380789022,945.0,0.8104631217838765,1080.0,0.9262435677530018,1211.0,1.0385934819897085,1346.0,1.1543739279588336,1484.0,1.2727272727272727,1618.0,1.3876500857632934,1751.0,1.5017152658662092
265,2021-03-05,110.0,809.0,0.6685950413223141,931.0,0.7694214876033058,1055.0,0.871900826446281,1190.0,0.9834710743801653,1321.0,1.0917355371900825,1456.0,1.203305785123967,1594.0,1.3173553719008264,1728.0,1.428099173553719
266,2021-03-06,111.0,798.0,0.6993865030674846,920.0,0.8063102541630149,1042.0,0.9132340052585451,1166.0,1.0219106047326907,1301.0,1.14022787028922,1432.0,1.255039439088519,1567.0,1.373356704645048,1705.0,1.4943032427695004
267,2021-03-07,115.0,797.0,0.6765704584040747,913.0,0.7750424448217318,1035.0,0.8786078098471987,1157.0,0.9821731748726655,1281.0,1.0874363327674024,1416.0,1.202037351443124,1547.0,1.3132427843803056,1682.0,1.4278438030560272
268,2021-03-08,115.0,795.0,0.675446049277825,912.0,0.7748513169073916,1028.0,0.8734069668649108,1150.0,0.9770603228547153,1272.0,1.08071367884452,1396.0,1.1860662701784197,1531.0,1.300764655904843,1662.0,1.4120645709430757
269,2021-03-09,116.0,795.0,0.6871218668971478,911.0,0.7873811581676751,1028.0,0.888504753673293,1144.0,0.9887640449438202,1266.0,1.094209161624892,1388.0,1.1996542783059636,1512.0,1.3068280034572168,1647.0,1.4235090751944683
